type,release_year,rating,cluster,listed_in_0,listed_in_1,listed_in_2,listed_in_3,listed_in_4,listed_in_5,listed_in_6,listed_in_7,listed_in_8,listed_in_9,country_0,country_1,country_2,country_3,country_4,country_5,country_6,country_7,country_8,country_9,duration_numeric,year,month,day
0,2018.0,4,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,94.0,2020,4,22
0,2019.0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,105.0,2020,4,22
0,2019.0,4,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,93.0,2020,4,22
0,2020.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,92.0,2020,4,22
1,2020.0,6,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1.0,2020,4,22
1,2006.0,6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,2020,4,21
1,2020.0,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1.0,2020,4,21
1,2018.0,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1.0,2020,4,21
1,2020.0,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2020,4,20
1,2020.0,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1.0,2020,4,20
0,2020.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,144.0,2020,4,20
1,2019.0,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1.0,2020,4,18
1,2020.0,6,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1.0,2020,4,18
1,2020.0,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1.0,2020,4,17
0,2018.0,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,101.0,2020,4,17
0,2020.0,4,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,81.0,2020,4,17
1,2020.0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2020,4,17
1,2020.0,4,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0,2020,4,17
0,2020.0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,95.0,2020,4,17
0,2020.0,3,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,119.0,2020,4,17
0,2019.0,4,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,121.0,2020,4,17
0,2019.0,4,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,88.0,2020,4,16
1,2020.0,4,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,2.0,2020,4,16
1,2020.0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,3.0,2020,4,16
0,2016.0,2,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,106.0,2020,4,16
0,2015.0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,119.0,2020,4,16
0,2020.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,63.0,2020,4,16
0,2015.0,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,82.0,2020,4,16
0,2019.0,4,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,95.0,2020,4,16
0,2018.0,6,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,93.0,2020,4,15
0,2019.0,7,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,120.0,2020,4,15
1,2020.0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,2020,4,15
0,2020.0,4,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,147.0,2020,4,15
0,2020.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,55.0,2020,4,14
0,2018.0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,107.0,2020,4,14
0,2018.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,92.0,2020,4,13
0,2019.0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,85.0,2020,4,13
0,2019.0,4,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,98.0,2020,4,11
1,2020.0,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1.0,2020,4,10
0,2020.0,4,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,92.0,2020,4,10
0,2020.0,4,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,101.0,2020,4,10
0,2019.0,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,112.0,2020,4,10
0,2020.0,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,103.0,2020,4,10
1,2019.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1.0,2020,4,10
0,2020.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,91.0,2020,4,10
1,2019.0,6,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,2020,4,9
1,2020.0,4,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2020,4,9
0,2019.0,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,96.0,2020,4,8
0,2010.0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,104.0,2020,4,8
0,2017.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,66.0,2020,4,7
0,2019.0,4,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,83.0,2020,4,6
0,2017.0,3,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,111.0,2020,4,6
0,2019.0,4,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,90.0,2020,4,5
0,2017.0,3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,121.0,2020,4,5
0,2019.0,3,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,121.0,2020,4,4
1,2013.0,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2.0,2020,4,4
0,2020.0,4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,88.0,2020,4,3
1,2019.0,6,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2020,4,3
0,2020.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,57.0,2020,4,3
0,2017.0,3,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,107.0,2020,4,3
0,2020.0,6,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,5.0,2020,4,2
0,2019.0,7,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,91.0,2020,4,2
0,2017.0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,174.0,2020,4,1
0,2015.0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,155.0,2020,4,1
0,2012.0,14,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,87.0,2020,4,1
1,2015.0,6,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,6.0,2020,4,1
0,2020.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,77.0,2020,4,1
0,2008.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,142.0,2020,4,1
0,2017.0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,170.0,2020,4,1
0,2017.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,165.0,2020,4,1
0,2017.0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161.0,2020,4,1
0,2013.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,144.0,2020,4,1
0,2017.0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,149.0,2020,4,1
0,2014.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,135.0,2020,4,1
1,2020.0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,2020,4,1
0,2014.0,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,131.0,2020,4,1
0,2005.0,6,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,126.0,2020,4,1
0,2006.0,6,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,192.0,2020,4,1
0,2017.0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,209.0,2020,4,1
0,2017.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,187.0,2020,4,1
0,2016.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,138.0,2020,4,1
0,2017.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,185.0,2020,4,1
0,2015.0,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,143.0,2020,4,1
1,2020.0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,3.0,2020,4,1
0,2014.0,14,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,97.0,2020,4,1
0,2017.0,6,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,172.0,2020,4,1
1,2019.0,14,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,3.0,2020,4,1
1,2017.0,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,2020,4,1
0,2020.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,103.0,2020,4,1
1,2020.0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.0,2020,4,1
1,2020.0,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1.0,2020,4,1
0,2017.0,4,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,83.0,2020,4,1
0,2010.0,3,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,107.0,2020,4,1
1,2020.0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,3.0,2020,4,1
0,2014.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,114.0,2020,4,1
1,2020.0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,2.0,2020,4,1
0,2018.0,3,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,93.0,2020,4,1
0,2020.0,14,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,85.0,2020,3,31
1,2019.0,4,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1.0,2020,3,31
1,2019.0,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2020,3,31
0,2020.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,85.0,2020,3,31
0,2016.0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,131.0,2020,3,31
0,2017.0,4,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,101.0,2020,3,31
0,2019.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,107.0,2020,3,31
0,2018.0,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,84.0,2020,3,31
0,2019.0,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,104.0,2020,3,31
1,2019.0,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2020,3,31
0,2020.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,160.0,2020,3,29
1,2020.0,4,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1.0,2020,3,29
0,2019.0,3,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,103.0,2020,3,28
0,2020.0,8,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,46.0,2020,3,27
1,2019.0,4,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2.0,2020,3,27
1,2019.0,4,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1.0,2020,3,27
0,2020.0,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,112.0,2020,3,27
1,2020.0,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0,2020,3,27
0,2020.0,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,83.0,2020,3,27
0,2019.0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,72.0,2020,3,27
0,2020.0,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,24.0,2020,3,27
0,2020.0,4,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,104.0,2020,3,27
1,2020.0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2020,3,27
0,2019.0,8,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,72.0,2020,3,27
1,2020.0,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.0,2020,3,26
0,2019.0,4,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,113.0,2020,3,26
0,2020.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,21.0,2020,3,26
1,2020.0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1.0,2020,3,26
0,2019.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,2020,3,25
0,2020.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,108.0,2020,3,25
0,2018.0,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,99.0,2020,3,25
0,2020.0,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,104.0,2020,3,25
0,2020.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,70.0,2020,3,24
1,2020.0,4,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1.0,2020,3,23
1,2020.0,6,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1.0,2020,3,22
1,2020.0,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2.0,2020,3,21
0,2020.0,6,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,93.0,2020,3,20
1,2020.0,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.0,2020,3,20
1,2020.0,14,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,2.0,2020,3,20
0,2017.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,95.0,2020,3,20
1,2020.0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,2020,3,20
1,2020.0,4,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,2020,3,20
1,2020.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,2020,3,20
1,2020.0,6,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,2020,3,20
1,2020.0,7,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1.0,2020,3,20
1,2020.0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,2020,3,20
0,2020.0,4,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,109.0,2020,3,20
1,2020.0,4,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1.0,2020,3,20
0,2019.0,3,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,91.0,2020,3,19
0,2020.0,4,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,75.0,2020,3,19
0,2020.0,6,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,100.0,2020,3,19
0,2017.0,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,95.0,2020,3,18
1,2020.0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1.0,2020,3,18
0,2017.0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,113.0,2020,3,18
1,2019.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1.0,2020,3,18
0,2016.0,6,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,91.0,2020,3,18
0,2020.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,62.0,2020,3,17
1,2020.0,14,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1.0,2020,3,17
1,2018.0,4,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2020,3,17
0,2014.0,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,93.0,2020,3,16
0,2019.0,6,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,135.0,2020,3,15
0,2019.0,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,23.0,2020,3,15
0,2019.0,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,23.0,2020,3,15
1,2019.0,4,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2020,3,15
0,2019.0,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,23.0,2020,3,15
0,2020.0,4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,101.0,2020,3,14
1,2020.0,6,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,2020,3,13
0,2018.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,98.0,2020,3,13
1,2020.0,4,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1.0,2020,3,13
0,2020.0,7,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,103.0,2020,3,13
0,2019.0,4,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,106.0,2020,3,13
1,2020.0,4,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,2.0,2020,3,13
0,2020.0,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,95.0,2020,3,13
0,2019.0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,132.0,2020,3,13
1,2020.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1.0,2020,3,13
1,2020.0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,2020,3,11
1,2020.0,6,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3.0,2020,3,11
1,2020.0,4,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1.0,2020,3,11
0,2020.0,14,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,82.0,2020,3,10
0,2020.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,71.0,2020,3,10
0,2020.0,7,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,16.0,2020,3,8
0,2017.0,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,104.0,2020,3,6
0,2017.0,4,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,79.0,2020,3,6
0,2020.0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,120.0,2020,3,6
0,2019.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,82.0,2020,3,6
0,2019.0,4,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,115.0,2020,3,6
0,2020.0,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,111.0,2020,3,6
0,2020.0,4,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,110.0,2020,3,6
1,2020.0,4,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2020,3,6
0,2016.0,7,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,121.0,2020,3,5
0,2020.0,6,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,162.0,2020,3,5
1,2020.0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,2020,3,5
0,2019.0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,108.0,2020,3,5
0,2010.0,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,186.0,2020,3,4
0,2019.0,4,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,116.0,2020,3,4
0,2005.0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,154.0,2020,3,4
1,2016.0,6,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,4.0,2020,3,4
0,2018.0,3,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,105.0,2020,3,3
0,2019.0,8,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,71.0,2020,3,3
0,2020.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,61.0,2020,3,3
0,2019.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,133.0,2020,3,3
0,2019.0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,98.0,2020,3,3
0,2011.0,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,119.0,2020,3,3
0,2020.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,61.0,2020,3,2
1,2014.0,6,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,2020,3,1
1,2020.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,3.0,2020,3,1
0,2019.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,130.0,2020,3,1
1,2020.0,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2020,3,1
0,2019.0,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,11.0,2020,3,1
0,2016.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,87.0,2020,3,1
0,2011.0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,127.0,2020,3,1
0,2016.0,6,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,87.0,2020,3,1
0,2017.0,6,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,88.0,2020,3,1
0,2007.0,3,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,158.0,2020,3,1
0,2020.0,6,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,82.0,2020,3,1
0,2018.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,93.0,2020,3,1
0,2019.0,4,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,90.0,2020,3,1
0,2020.0,4,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,109.0,2020,2,28
1,2019.0,6,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2.0,2020,2,28
0,2019.0,6,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,72.0,2020,2,28
1,2020.0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,2020,2,28
1,2019.0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.0,2020,2,28
1,2020.0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,2020,2,28
0,2020.0,6,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,162.0,2020,2,27
1,2020.0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,2020,2,27
1,2020.0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,2020,2,27
