cluster,PC1,PC2
1.0,-39.14017714080717,-120.20445260682305
1.0,-39.004119525817806,-141.15984874860206
1.0,-38.871684784204106,-141.1686613643939
0.0,-39.655277783775105,-127.15961380511631
0.0,-39.44276729375127,-141.14548536712306
0.0,-39.861112258533765,-113.24307866642198
0.0,-39.902915753049705,-111.17136373905313
1.0,-38.93630500217784,-141.17588427972112
0.0,-39.703557925108484,-123.23088408618301
1.0,-39.39993747733742,-121.20592226817453
1.0,-39.12747063743254,-135.12903761284352
1.0,-39.09477459992443,-141.1374970437916
1.0,-39.05073475987908,-141.13431249019303
1.0,-39.05073475987908,-141.13431249019303
1.0,-38.90323531618575,-141.12976698359267
1.0,-39.2705027359677,-128.2001361940288
1.0,-39.0817675223524,-141.17244804836054
1.0,-38.91673260385373,-141.20904769685728
1.0,-39.09370288320902,-127.22357613145455
1.0,-39.407369032861816,-123.16675678403368
1.0,-39.31872708559858,-130.14671228949098
0.0,-39.432886048808356,-141.13892392633988
1.0,-38.913694338120834,-141.17421618324812
0.0,-39.43897523252476,-141.19602862709138
0.0,-39.71014245923356,-123.2287994077601
1.0,-38.87269014481424,-141.18166484611965
1.0,-39.327477352470396,-122.14404352266611
1.0,-39.06251010203615,-139.16510137710637
1.0,-39.068763958963416,-141.19216047829536
1.0,-39.17668629432656,-136.1493853799955
1.0,-39.08508779152508,-141.18923072434603
1.0,-39.17399723052252,-141.1221125670042
1.0,-39.24040069931789,-111.19812755625725
1.0,-39.16337570527281,-134.21201027919224
1.0,-39.32445674187988,-126.15854266559711
0.0,-39.88989573572661,-111.2365722943919
1.0,-38.82623827871562,-141.11869546529653
1.0,-39.148388801199964,-136.13423968585917
1.0,-39.36580817544038,-111.19019868774515
0.0,-39.431308769946746,-136.16661553586295
1.0,-39.1259394284266,-127.17137409865006
1.0,-39.329465475066776,-123.21435144228258
1.0,-39.12963626556116,-127.16366051190485
0.0,-39.433561108574686,-141.203702902876
1.0,-39.01067420716517,-141.17373587576643
1.0,-39.05302653129216,-141.10779498634267
0.0,-39.70188515095983,-124.12147700986911
1.0,-39.000429726391225,-141.1858595631305
0.0,-39.66309257960144,-126.21494068489896
1.0,-38.895069338774945,-141.18152774292219
0.0,-39.22427833932035,-141.1523892964833
1.0,-39.0999666912513,-141.15700536975137
0.0,-39.43526440280396,-141.19347549993324
1.0,-39.03726593032535,-141.10031591666828
0.0,-39.43545581550847,-141.15778155118812
1.0,-39.17547476186232,-137.17041491626662
1.0,-39.183710239788596,-111.15288251599276
1.0,-39.07980378921313,-141.17114262327715
1.0,-39.33720466933116,-127.18432266477822
1.0,-38.91627314662725,-140.1639847918139
1.0,-39.39492745436952,-111.17417339285868
1.0,-39.11702373277256,-141.17480793014653
1.0,-39.26260649704626,-126.18197331341585
0.0,-39.80844300107749,-117.21569706560376
1.0,-38.89043357983445,-141.18025777489143
0.0,-39.723951814501056,-122.2307855390108
0.0,-39.82912974456654,-115.25758364245215
1.0,-39.3678533966144,-111.15927759917963
1.0,-39.17602788025921,-134.16234794150677
0.0,-39.4507719038638,-127.15745541163196
1.0,-38.92934408811785,-141.18515714522158
0.0,-39.475328672985384,-139.15850032322598
1.0,-38.98449607160918,-141.11262797890996
1.0,-39.00433947477998,-141.1610228159356
1.0,-38.924381732251305,-141.1299954773554
1.0,-39.06130142163725,-141.11651543732546
1.0,-39.51792905113023,-111.1976913801449
1.0,-39.00563332009097,-141.2049051907164
0.0,-39.44543979444975,-141.14478575719463
1.0,-39.1936226340405,-121.13991577438014
0.0,-39.827188364658234,-116.19724203610477
1.0,-39.24839446040112,-117.2080328440745
1.0,-38.90672319515697,-141.17419303423608
1.0,-39.21084678003706,-111.15649509670583
1.0,-39.021544163385514,-141.13306778437624
1.0,-39.066133857269094,-127.14351375726835
1.0,-38.96498720416389,-141.1212409551647
1.0,-39.10053849641209,-141.13522596113785
1.0,-39.30732290344646,-120.19933163774652
1.0,-39.14496932623455,-134.17144185914728
0.0,-39.26844980590738,-141.17336654979536
1.0,-38.99499855128492,-141.168679298416
1.0,-39.20883374606229,-120.20550017713306
1.0,-38.95762422142425,-141.1631845803296
1.0,-39.34140226283915,-111.15924895313853
1.0,-39.36536846271157,-123.2192854561936
1.0,-38.97571343319413,-141.13959941452788
1.0,-38.90022528821675,-141.18329022572118
0.0,-39.75650451933141,-120.23676684909248
0.0,-39.75482370475697,-120.24812599925518
0.0,-39.63727682407247,-128.2116270368084
1.0,-39.0823878565667,-141.13774987051266
1.0,-39.31812328833882,-129.18001496928323
1.0,-39.16974069301493,-141.1430106072362
1.0,-39.07123335900503,-141.17337890180525
0.0,-39.44374807452479,-141.12803845789264
1.0,-38.75720371894418,-141.1644320942331
0.0,-39.44023339162746,-141.1583869065803
0.0,-39.43632411600676,-141.19314637184013
1.0,-38.950597946972245,-140.17362275539216
0.0,-39.64492600742005,-127.22946127667159
1.0,-39.42350242576767,-111.16120192228848
1.0,-38.808234954532864,-141.16491642630575
1.0,-38.94166129078881,-141.14079275936933
1.0,-39.37683270632121,-116.21710953339928
1.0,-39.19467699943891,-134.14093809309423
1.0,-39.10418419793242,-138.10788372422832
1.0,-39.045749427204896,-138.1712508030979
1.0,-39.16542824334296,-134.15505844979484
1.0,-38.98752541592209,-141.16477686852036
1.0,-38.88425817490717,-141.16613130672476
1.0,-39.36856841509529,-119.23872192338638
0.0,-39.2242222234224,-141.15222787051377
1.0,-39.32997044342627,-125.22581290619695
1.0,-39.312465961076995,-121.18145999264402
1.0,-39.09131778130115,-141.1439442912103
1.0,-39.02180387384064,-141.18214360282684
1.0,-39.23220350030169,-127.20214073629057
1.0,-38.994849820934114,-141.1702013782635
1.0,-39.11612021129589,-141.1644529378453
1.0,-39.04736868805649,-141.10245860615444
0.0,-39.45100597248853,-141.1174098002601
1.0,-38.9740926592051,-141.16378208592252
1.0,-39.52004422639766,-113.17994434118401
1.0,-38.9186750094798,-141.12522231952082
1.0,-38.965643357197536,-141.16321242540903
0.0,-39.820263330279275,-116.20755178135704
0.0,-39.461755054662916,-140.11863396130772
1.0,-39.37849882820989,-121.20225446286622
0.0,-39.44211044027544,-141.10652749190183
1.0,-39.04609360118454,-141.09586901708514
1.0,-39.64248684289341,-111.24733886237833
1.0,-38.94982023776548,-141.1364150838727
1.0,-39.21023081800978,-141.1834763087991
0.0,-39.666935602800784,-126.22617769096941
1.0,-39.42627644183855,-116.22354205852196
1.0,-39.441083293375954,-111.16167409535427
1.0,-39.021859719316986,-137.2121023737557
1.0,-39.31286410722862,-134.18102834385343
1.0,-39.300521162521825,-134.16576681432454
1.0,-39.294062114979084,-134.1546245669108
1.0,-39.303606898698526,-134.16958219670676
1.0,-39.426612046622715,-125.1591380064042
1.0,-39.292145097955704,-134.15056913276754
1.0,-39.31374525119259,-134.17727680944307
1.0,-39.308454922803165,-134.16589451026832
1.0,-39.20833512880912,-135.1306177450527
0.0,-39.55006095526531,-134.14275472172937
1.0,-39.559924958061266,-111.22582481753534
1.0,-39.058129201487304,-141.17485658562902
1.0,-39.394883460830414,-111.15998492470997
1.0,-39.03863676611825,-141.14755265218147
1.0,-39.12162101337416,-141.15855179039582
0.0,-39.337566138721805,-141.12697329490203
1.0,-39.09500125754455,-136.13728008961405
1.0,-38.91431664313636,-141.1267272497033
1.0,-39.157820645910455,-134.1890981265813
0.0,-39.82762434668358,-116.1907159233123
1.0,-39.16775313257066,-132.2132722647178
1.0,-38.842280952020076,-141.15826604511923
0.0,-39.39156703537674,-130.19541349875536
1.0,-38.77759974332559,-141.16870937627937
1.0,-39.02195149595539,-141.18597022332747
1.0,-38.98032085948663,-141.16778857655441
1.0,-38.993769771440206,-141.16343981074658
1.0,-39.296179146122455,-127.22023663275343
0.0,-39.678628281552854,-126.16833242010463
0.0,-39.4524468407727,-140.1680926769509
0.0,-39.642158398474706,-127.23800634665066
0.0,-39.64631304605446,-127.21441328806559
1.0,-38.86384939044121,-141.17129694394967
1.0,-39.08019448439531,-135.15480898299816
1.0,-39.096858878150194,-137.1524737312765
1.0,-38.990618882375436,-141.1698366568168
1.0,-39.36016971070554,-124.20830097984978
0.0,-39.43753169648768,-141.17500520584161
1.0,-39.06014074325598,-127.2244887347214
0.0,-39.43233814682538,-141.16937431539003
1.0,-39.31164736952749,-127.16440543929433
0.0,-39.76254611786611,-120.22388333958344
1.0,-39.24489239438197,-131.16790022000217
1.0,-38.979505226827534,-141.12881441873256
1.0,-39.05457308658845,-141.19830380370206
1.0,-38.95745008308782,-141.15100707107263
0.0,-39.22033681663524,-141.15602010388392
1.0,-39.2451443174723,-127.15647217903009
0.0,-39.501716003070165,-127.18039292442043
0.0,-39.51231787399812,-127.20203791894664
0.0,-39.50438411371678,-127.20191022300287
0.0,-39.51799577390351,-127.20131177413901
0.0,-39.65525228482584,-127.16947906611486
1.0,-38.85589656430763,-141.1304207899234
1.0,-39.380897883772086,-116.1675739733808
1.0,-39.03172107188713,-141.19397102254757
1.0,-39.4451086383407,-112.23149555732653
1.0,-39.267988524862574,-126.16571206383652
0.0,-39.69375639325074,-124.21756524397567
1.0,-39.03771327406839,-141.12750547241166
0.0,-39.426905541225686,-141.17104070784637
0.0,-39.43567609569431,-141.16697569229265
0.0,-39.4600590199441,-127.1738471276653
0.0,-39.256677583890564,-141.17213539322276
0.0,-39.73534684556575,-122.17892783197222
1.0,-39.422880898539404,-122.18696340781858
1.0,-39.2369559562581,-127.21055689473553
1.0,-39.663283860914234,-111.24776264916947
0.0,-39.64103415210052,-127.21828599038761
1.0,-39.167396151476915,-135.17694979015383
0.0,-39.46015567671679,-140.127607638743
1.0,-39.386209144446156,-121.19704049019718
1.0,-39.10893267253882,-141.1336954201227
0.0,-39.75244611591275,-120.2703410567175
0.0,-39.728868743935585,-122.22307574430205
1.0,-39.51372495525425,-114.20043989297127
1.0,-39.25261993180302,-126.1620069531324
1.0,-39.1225745580786,-136.15159349276996
1.0,-39.02367414914631,-141.0983352238604
1.0,-39.133633836388135,-136.21178919450375
0.0,-39.43610807724279,-141.13317469051526
1.0,-39.13334823291863,-121.23325019522227
1.0,-39.109674411804555,-133.176189600105
1.0,-38.98634969422222,-141.09782608925417
1.0,-39.0757579923496,-141.13161238852936
0.0,-39.55498135001291,-127.2062216603453
0.0,-39.54704758973157,-127.20609396440153
1.0,-39.254836242824034,-130.21778331343444
1.0,-39.08413892824454,-141.0847203829434
1.0,-39.17867481984235,-141.0998982592421
1.0,-39.32825564713291,-131.1464395499254
1.0,-39.49548150616052,-120.1931394620769
1.0,-39.26611583379558,-128.2251028264634
0.0,-39.762494253564434,-119.22550246248422
1.0,-39.45612400124583,-117.22170225450381
1.0,-39.388718548248015,-119.17334341793264
0.0,-39.435921022964614,-141.17349248089977
0.0,-39.90074895272577,-111.19844293427158
1.0,-38.9994756757305,-141.1726166404176
1.0,-39.30507039351062,-127.1864144170123
1.0,-39.141882825045556,-135.16773996008965
1.0,-39.46757620340551,-112.2109726347031
1.0,-38.97210911561381,-141.09932620520425
0.0,-39.435970047323536,-141.160046115169
1.0,-38.83132625554589,-141.09852874421426
0.0,-39.89297673357515,-111.25862557928744
1.0,-39.232968227453355,-130.1440122507415
1.0,-39.31802956729688,-126.16456483886998
1.0,-39.09514870575919,-133.20163754101424
1.0,-38.823962611792716,-141.1372475191099
0.0,-39.867254190270806,-113.21942022042869
1.0,-39.31070596300761,-127.14006867321984
0.0,-39.44014822925582,-141.1596935029922
1.0,-39.07378217790159,-141.15768108589415
0.0,-39.66536102737878,-125.22824909295261
0.0,-39.442426931409116,-141.16410957269815
1.0,-39.28472726593298,-125.18564076891934
1.0,-39.021317097028394,-141.1548669530815
1.0,-38.785768153532516,-141.1504306040864
1.0,-39.29819516659353,-126.16424559901056
0.0,-39.440732912022845,-141.17843944669056
0.0,-39.69908800818483,-124.1919879518295
1.0,-39.344789181332246,-127.1586385217002
1.0,-39.40461376002105,-117.22884225183034
1.0,-39.03291862770645,-137.1853224263698
0.0,-39.81687618190133,-116.20916408273294
1.0,-39.31210416631162,-122.15281147266393
1.0,-39.20175788798192,-135.18128603908076
1.0,-39.12405767966397,-141.18320019153674
1.0,-39.352381243412516,-126.16555361538137
1.0,-39.26510689109187,-127.17299159034992
0.0,-39.44298502755107,-141.17463379815285
1.0,-39.13416400959118,-127.15050001731265
1.0,-39.05694002846685,-137.1576963216515
1.0,-39.25331020462973,-127.19575256704138
1.0,-38.97149832977699,-141.13827856737103
1.0,-39.00842467715976,-141.17986139469676
1.0,-39.41828559410898,-122.2410943752286
1.0,-39.18038775887128,-127.1677395673486
1.0,-39.0689066167655,-141.11235718966046
0.0,-39.735674347503206,-120.25983643447566
1.0,-39.04015775003631,-141.13409393046442
1.0,-39.10919602249872,-141.10193876533327
1.0,-39.320280424856215,-122.1692419750216
1.0,-39.14114533540059,-125.22317630127858
1.0,-39.12162629921512,-141.18486866002226
1.0,-39.439961335991725,-116.19806609162549
0.0,-39.89457450631257,-111.23344151377815
0.0,-39.642683911404816,-128.19537603106775
1.0,-39.446031225678894,-122.18736362490779
1.0,-39.16950522082483,-130.1467439517497
1.0,-39.454847561645344,-120.23718964144521
1.0,-38.962152186895146,-141.1460019545701
0.0,-39.650036842359455,-127.21606458667898
0.0,-39.436665896565316,-141.1884808758164
0.0,-39.430866767916676,-141.20190735596756
1.0,-39.3031925526819,-126.16437314976484
0.0,-39.82499541440484,-116.19312616288215
1.0,-39.35255780004166,-111.16082561110798
1.0,-38.67035994265466,-141.17832926428355
1.0,-39.13062549539723,-127.14066362008589
1.0,-39.07074846826589,-141.16274739449145
1.0,-39.39475136665156,-116.20773619587017
1.0,-39.1324040498473,-138.13734206975542
0.0,-39.45382524503358,-141.10304653354228
1.0,-38.810068432462906,-141.1628640670833
1.0,-39.02379482117339,-141.1610985048943
1.0,-39.271878322942065,-126.21360264944764
1.0,-39.28003173646878,-127.20309141638126
1.0,-39.16047518727079,-134.1607097866534
1.0,-39.28750736661691,-127.21286561943396
1.0,-38.98020305451409,-141.16223384022322
1.0,-39.35611580031877,-127.14512119199465
1.0,-39.30250471298435,-127.14443641425166
1.0,-39.097253340381535,-137.181488464107
1.0,-39.0170960959529,-141.08543342727566
0.0,-39.47551776442504,-139.13761201693762
0.0,-39.32467462339614,-141.17812665747283
1.0,-39.055049818586504,-141.18970941740727
0.0,-39.624734581953874,-129.16971338307633
0.0,-39.4477924943674,-141.10425972529845
1.0,-39.307111622242765,-126.16139171470078
1.0,-39.0297529108335,-141.09076007012325
1.0,-39.21674143039193,-141.18771409115843
1.0,-39.313085366871164,-127.20444192259366
1.0,-39.344432091219836,-127.23574242308305
1.0,-39.36707553469224,-126.21849225730713
1.0,-39.2675360704458,-125.17358855831246
1.0,-39.0354204430693,-133.14243686927398
0.0,-39.82144484842819,-116.19811857336538
1.0,-39.34920613377733,-111.15942784291076
1.0,-38.86398950672945,-141.174479663537
1.0,-39.123280834883204,-141.13095365399016
1.0,-39.108780276729945,-127.24624001372942
1.0,-39.3075419531092,-127.23837967773646
1.0,-39.42025340395095,-116.1977044833633
1.0,-39.35470660621724,-122.17280748874734
1.0,-38.98663851750571,-141.16612715394427
1.0,-39.06228008167302,-140.12730783904823
1.0,-38.904774329904576,-141.18186845724304
1.0,-39.296776794539845,-128.2156249443534
1.0,-39.01879178166279,-141.1336013810911
1.0,-38.99318051444371,-141.12790606177617
1.0,-39.18480480478786,-133.18642869158447
1.0,-39.08226787302049,-141.10559971638295
0.0,-39.617667488728706,-117.18279268193353
0.0,-39.602871346242466,-130.17373639208932
0.0,-39.60611965659617,-130.17688002605354
1.0,-39.00191900281234,-141.13140209692637
0.0,-39.74657454053866,-121.19168735090474
1.0,-39.10194937220109,-141.13960548601736
1.0,-39.237833418117305,-123.21476454703142
1.0,-39.36988524643286,-123.175020211863
1.0,-39.323703326768104,-123.14706328347413
1.0,-39.090170954393145,-141.10741359069925
1.0,-39.51104649222128,-115.20206979538193
1.0,-39.16096831667114,-129.21804830202151
0.0,-39.445677297969986,-141.15510253327548
0.0,-39.447780487339514,-141.13184264237898
1.0,-39.323621689657784,-121.15375588799938
0.0,-39.44051349335524,-141.19549261719638
1.0,-38.83636806788132,-141.21115564843183
1.0,-39.01741170869379,-141.12832365515698
1.0,-39.09485533167005,-139.16657318206532
0.0,-39.437327329243026,-141.15590900913227
1.0,-39.084894475829344,-135.12087416268855
0.0,-39.437309588643224,-141.2051587909609
1.0,-39.14493542134569,-126.25144819496771
0.0,-39.66472862829372,-126.17348785842273
1.0,-38.92934330283264,-141.13149473409112
0.0,-39.65968643042562,-127.15534073928427
1.0,-38.89506058645182,-141.14393439005647
1.0,-39.351888277928246,-118.21383108773324
1.0,-39.20699931375656,-122.22982334445337
0.0,-39.49937574776986,-137.17518103027652
1.0,-39.08181041707046,-141.1332483132245
1.0,-38.93410089217697,-140.16311379766574
1.0,-39.38232397986384,-123.152129452139
1.0,-39.37014355079427,-122.19205170494845
0.0,-39.442426931409116,-141.16410957269815
1.0,-39.148710985622166,-135.21294048436985
1.0,-39.37653028497087,-123.16397781219877
1.0,-39.22721364745397,-129.1693153632773
1.0,-39.43596739983495,-113.18894037441198
1.0,-39.15899963834077,-135.16601515567027
1.0,-39.380711776333726,-116.20071042523526
1.0,-38.99924391045608,-141.16673618350666
1.0,-39.51436919075352,-112.2120394312089
1.0,-39.445594350261004,-116.20363644850572
1.0,-39.045254355562726,-141.10628688809334
1.0,-38.870433981047334,-141.14058290389497
0.0,-39.44488091534646,-141.1650006861909
1.0,-38.955800244185,-141.17295074534493
1.0,-39.31766928769497,-127.15827317342776
0.0,-39.61190278691459,-130.16944720909936
1.0,-39.05937336109937,-141.1004406330176
0.0,-39.89220687007994,-111.2609704906125
1.0,-39.37586156150112,-123.2312360239502
1.0,-39.1817794033086,-127.16817764086417
1.0,-39.103741147775416,-138.16830850652747
1.0,-39.140630288126246,-141.1864916244439
1.0,-39.58102983086424,-113.22205036566642
0.0,-39.24439004530727,-141.2066440636434
1.0,-39.575237135944676,-112.26226197396096
0.0,-39.245271189271236,-141.20289252923305
0.0,-39.2435089013433,-141.21039559805374
1.0,-39.13507968929647,-141.1973532516099
1.0,-39.14768290444361,-141.190370854798
1.0,-39.15675108950468,-141.13277720056695
1.0,-39.479582324353174,-118.23027634322739
0.0,-39.345841352613654,-141.1584149576514
1.0,-39.28979461508597,-135.197820326222
0.0,-39.245271189271236,-141.20289252923305
0.0,-39.64413695653496,-127.19194818093877
1.0,-39.02577867771894,-141.16330516238986
0.0,-39.81536114807264,-116.20507163736224
0.0,-39.8135988601447,-116.2125747061829
1.0,-39.03520475035332,-141.19677326199636
1.0,-39.29724110424769,-121.19400525030906
1.0,-39.16469210954556,-134.153846579777
1.0,-38.9084209908825,-141.12195255641535
1.0,-39.077929500811344,-141.1136023735645
1.0,-39.09553287384176,-141.19215320505816
1.0,-39.15691981390442,-127.22981715027387
1.0,-39.08028247363677,-136.16461490585087
1.0,-39.14519885511899,-141.11447493353202
1.0,-39.17815621249415,-133.18503543306431
1.0,-39.34363033958767,-120.15272133155678
1.0,-39.04955572366409,-141.11315585432047
1.0,-39.24327106448087,-127.19137412199436
1.0,-39.32451494662057,-126.1634741986728
1.0,-39.080447424966614,-141.1532248021137
0.0,-39.659139990837325,-126.20656124642052
1.0,-39.14980409503095,-136.16872421577332
1.0,-38.900343291193444,-141.17199346526476
1.0,-39.26908555159566,-111.16016362579029
1.0,-39.46800366078007,-116.25034808457065
1.0,-38.9974046498298,-141.11802823459848
1.0,-39.12118114231646,-141.16322915870543
0.0,-39.67470225064927,-125.20431859650176
0.0,-39.44076779615364,-141.16068799642133
1.0,-38.71035529419775,-141.09520829997803
1.0,-39.36475543523408,-125.18102632928715
1.0,-39.42012241978916,-112.18459936674398
1.0,-39.22978127667365,-130.17043262299416
1.0,-39.294652570930246,-124.20593384082673
1.0,-39.45705615398607,-119.23601506646528
1.0,-39.28890855710813,-127.17840824710095
0.0,-39.76257723775816,-120.18551865866593
1.0,-39.16914831205454,-141.12877678965282
0.0,-39.45322195610305,-141.12412867088574
1.0,-39.1613303680169,-141.1395210983602
1.0,-39.39590561646503,-125.14475509543333
1.0,-39.06401211769329,-138.17786029969963
1.0,-39.31009580701554,-126.1644371429262
1.0,-39.22583766915761,-129.18198714298438
1.0,-38.99827934449225,-141.1448934621536
0.0,-39.43140831693876,-141.1885092805175
1.0,-39.36820481208739,-117.20614772996257
1.0,-39.474295659015304,-112.23357593788509
1.0,-39.2999661651052,-124.19960223763921
0.0,-39.652809029425526,-127.20684865502488
1.0,-39.08908731239239,-141.13320994354373
1.0,-39.0666885458336,-141.1405515882894
1.0,-39.2027415195832,-137.19583320832024
1.0,-39.23079477918309,-132.18638315090396
1.0,-39.484730786306365,-114.1995467597639
1.0,-39.219499246816426,-111.15728219679451
1.0,-39.327644841864476,-127.21260865097533
1.0,-39.03354725567324,-141.15663015273935
1.0,-39.27892326777413,-132.13782668089058
1.0,-39.177266929563096,-134.1828857911671
1.0,-39.11684252229891,-141.0995948926787
0.0,-39.26478527164179,-141.1835802166464
1.0,-38.916207195316495,-141.14632919441482
1.0,-38.77922273101082,-141.14756090308987
1.0,-39.29257990954818,-127.17724683511238
1.0,-39.04092983951518,-141.1262646196114
0.0,-39.44627986589792,-141.1206550210003
0.0,-39.4360141221965,-141.18677072575707
0.0,-39.22326549148103,-141.18438524898244
0.0,-39.57988331146833,-132.20107203893394
0.0,-39.75462283936352,-120.27196184924111
0.0,-39.447260887657585,-141.13495093421682
0.0,-39.43544661196561,-141.12822154785567
1.0,-39.65642912882114,-111.24738516040244
0.0,-39.43114996098486,-141.18615386180724
1.0,-39.3856609508802,-116.21062486757361
1.0,-39.29514665239649,-127.19439157305803
1.0,-39.065000894962616,-141.1690724600023
1.0,-39.19364400465659,-135.18861113590503
1.0,-39.04592901167737,-141.16818959747195
1.0,-38.94214506806806,-141.15269209139166
1.0,-39.486232522832125,-115.16817302174678
1.0,-39.423089930084544,-112.2173081250827
1.0,-39.1021612061808,-132.14494984035963
0.0,-39.60592919878547,-130.165318185922
1.0,-39.04017003353384,-141.16517863178106
0.0,-39.78353784495059,-119.15766500528292
0.0,-39.43826598171194,-141.20405066428376
1.0,-38.79409639383645,-141.1681075118835
1.0,-39.020075918662,-138.15277528348162
1.0,-39.01536183843537,-141.14428857094154
0.0,-39.5841039601333,-132.1502934277762
1.0,-39.44829436786515,-117.18055814019641
1.0,-39.37814928280152,-121.15462942676004
1.0,-39.21066479931771,-133.12407336434285
0.0,-39.89172405070691,-111.25253570493749
0.0,-39.23462417778882,-141.1868654970985
0.0,-39.22568580726227,-141.13278546018523
1.0,-38.99017775615484,-141.12600555315035
0.0,-39.23019727258347,-141.133901606669
0.0,-39.2262303924428,-141.13383775869713
0.0,-39.23019727258347,-141.133901606669
0.0,-39.22334254049037,-141.133524117902
1.0,-38.992102990789796,-141.12621464701377
0.0,-39.227309420631045,-141.1335879658739
0.0,-39.23019727258347,-141.133901606669
0.0,-39.23107841654744,-141.1301500722587
0.0,-39.225267775125324,-141.13373321176542
0.0,-39.2262303924428,-141.13383775869713
0.0,-39.23416415272414,-141.1339654546409
0.0,-39.2262303924428,-141.13383775869713
0.0,-39.2262303924428,-141.13383775869713
0.0,-39.22819056459501,-141.12983643146356
0.0,-39.23019727258347,-141.133901606669
0.0,-39.23107841654744,-141.1301500722587
1.0,-38.99306560810727,-141.12631919394548
0.0,-39.22210190808831,-141.15208634257738
1.0,-39.1232632955528,-139.12590168403673
1.0,-39.04704206885003,-140.12490485925346
1.0,-38.97830399878547,-141.18563673488964
1.0,-39.231417173055235,-128.21780859389597
0.0,-39.533840377149616,-135.1783981209033
0.0,-39.656685426744204,-127.163219178604
1.0,-39.67831517665608,-111.19752005633315
1.0,-39.28559368291621,-127.20166011677253
0.0,-39.44517800979851,-141.1481754206496
0.0,-39.880576001794765,-111.21126190890388
0.0,-39.442235408351166,-141.15102569210697
1.0,-38.959807225428115,-141.19615888338035
1.0,-39.30529882405854,-117.1979637197295
0.0,-39.62067717553554,-129.1944300436009
1.0,-39.367872370020045,-114.16541573753884
1.0,-39.37250711409082,-123.1911482617421
1.0,-39.36968264318521,-123.1826525969314
1.0,-38.98423371302985,-139.1706581955247
1.0,-38.94135805935176,-141.09848323140054
1.0,-38.94522798915824,-141.14352988769426
1.0,-38.94158032955645,-141.1082006786514
0.0,-39.49819517886767,-137.1892651105213
1.0,-39.01514364884964,-141.14749785849781
1.0,-39.511684695714955,-112.2472114760713
1.0,-39.39037574895706,-117.2116403143032
1.0,-39.25588873735675,-126.18040618887188
1.0,-39.38441066340635,-117.19849589675253
0.0,-39.89464515998896,-111.26581945435098
1.0,-39.306128348295346,-123.21066392553274
0.0,-39.65967301187685,-127.17900923286297
0.0,-39.850810081455364,-114.22985356678728
1.0,-39.40356966935006,-117.2248816235566
1.0,-39.09963333208289,-140.1316294274378
1.0,-39.20559029368725,-132.20274832761447
1.0,-39.008069347843104,-141.1586025902334
1.0,-39.10169118457289,-141.12876096972647
1.0,-39.16612388414108,-141.12988708420838
1.0,-39.17910355275133,-141.12982883530077
1.0,-39.15819012385974,-141.1297593882646
1.0,-39.20414268883471,-127.16595592509384
1.0,-39.069799034045076,-122.13543436162706
1.0,-38.965997180471135,-137.13001679354198
1.0,-39.070252489914665,-141.12308994493915
1.0,-39.09667398037215,-141.12166513651346
1.0,-39.438607637576645,-117.17348022994523
1.0,-39.29048041949793,-127.21550157760443
1.0,-39.28377723449364,-127.16222267422239
0.0,-39.45284273361807,-140.17146630470904
1.0,-39.28679642000935,-127.20131921890257
1.0,-39.35074334143054,-127.14854973724542
1.0,-39.08644409155416,-141.1584187260073
1.0,-39.20340788847963,-127.21607346272688
0.0,-39.435679151918684,-141.17737948582666
1.0,-39.00479240564707,-137.15114259445264
1.0,-39.06666682884237,-141.13854256550667
0.0,-39.4384839171015,-141.1391432979462
0.0,-39.44496471479605,-141.18145416674415
1.0,-39.28554759275785,-115.15795867743952
1.0,-39.296651642815306,-126.22212649730575
1.0,-39.322098539700114,-126.16294712276294
0.0,-39.72533752092842,-122.18297731338822
1.0,-38.95304644786939,-141.1302453410171
1.0,-39.271475656625505,-127.15592280087816
1.0,-39.29354880914251,-127.22228143707365
1.0,-39.20648889959509,-132.12636209670595
1.0,-39.07931522715903,-141.12243762818244
1.0,-39.030689746486274,-141.136374957129
1.0,-39.238972870099055,-127.19446652831809
1.0,-39.4597949146395,-111.25341304624752
1.0,-38.972438068282344,-141.13854186373524
0.0,-39.543145750772254,-135.14268248623495
1.0,-38.923440769473785,-141.1878942942884
1.0,-39.082819196992205,-141.1413233097688
1.0,-39.431059060387874,-119.25611733590044
0.0,-39.467186710113445,-140.12874160870618
1.0,-39.48089497216768,-116.22792676704601
1.0,-39.051100565232524,-141.1004542308396
1.0,-39.0492358621605,-141.17978269006716
1.0,-39.23830433665057,-126.16380657112838
0.0,-39.88735492398184,-111.24696797916309
1.0,-39.51566324585637,-112.2368008356506
1.0,-38.78685974201555,-141.1723849324919
1.0,-38.991021367106065,-141.12094414867872
1.0,-39.00656395935814,-134.1245516367114
1.0,-39.371033934693834,-122.19099293596173
1.0,-39.078587916290765,-141.20264788915907
0.0,-39.48609830328701,-138.15541963698197
1.0,-38.68934445803062,-141.16307378002995
1.0,-39.0045942989655,-141.13977541554235
1.0,-39.129163537058425,-141.18609431699628
0.0,-39.594953180408396,-129.24164127751664
0.0,-39.48564561285873,-138.17355120240418
1.0,-39.094177811122066,-141.15829170545777
1.0,-39.20087098943615,-120.19298028639652
1.0,-39.588199938917114,-113.2483867241504
1.0,-38.96415423654004,-141.16503058718638
1.0,-39.14874210520544,-132.20623747163208
1.0,-39.06934990539593,-141.12171718949537
1.0,-39.022434850918195,-141.14411712460083
